ZIP,INCOME
88411,43750
88414,33125
88415,35729
88416,
88417,
88418,40313
88419,41691
88421,
88422,63641
88424,
88426,36400
88427,47500
88430,46181
88431,
88433,26266
88434,50556
88435,27288
88436,35978
88439,
88510,46444
88511,46444
88512,46444
88513,46444
88514,46444
88515,46444
88517,46444
88518,46444
88519,46444
88520,46444
88521,46444
88523,46444
88524,46444
88525,46444
88526,46444
88527,46444
88528,46444
88529,46444
88530,46444
88531,46444
88532,46444
88533,46444
88534,46444
88535,46444
88536,46444
88538,46444
88539,46444
88540,46461
88541,46461
88542,46461
88543,46461
88544,46461
88545,46461
88546,46461
88547,46461
88548,46461
88549,46461
88550,46461
88553,46461
88554,46461
88555,46461
88556,46461
88557,46461
88558,46461
88559,46461
88560,46461
88561,46461
88562,46461
88563,46461
88565,46461
88566,46461
88567,46461
88568,46461
88569,46461
88570,46461
88571,46461
88572,46461
88573,46461
88574,46461
88575,46461
88576,46461
88577,46461
88578,46461
88579,46461
88580,46461
88581,46461
88582,46461
88583,46461
88584,46461
88585,46461
88586,46461
88587,46461
88588,46461
88589,46461
88590,46461
88595,21515
88901,54104
88905,54104
89001,50417
89002,75523
89003,50169
89004,116500
89005,58573
89006,58573
89007,42708
89008,45833
89009,51757
89010,42250
89011,58047
89012,71231
89013,40417
89014,50399
89015,51757
89016,51757
89017,
89018,44293
89019,37344
89020,51461
89021,86536
89022,
89023,36617
89024,44498
89025,63839
89026,
89027,44498
89028,33185
89029,33185
89030,30348
89031,61252
89032,55204
89033,53261
89034,44498
89036,30348
89037,63839
89039,23571
89040,53029
89041,40559
89042,49444
89043,44135
89044,74608
89045,97368
89046,28889
89047,61500
89048,40559
89049,38398
89052,76763
89053,58573
89054,43438
89060,36617
89061,57480
89067,63839
89070,44293
89074,68249
89077,51757
89081,57842
89084,72989
89085,93140
89086,53261
89087,30348
89101,23522
89102,32293
89103,36706
89104,32881
89105,31576
89106,29631
89107,41501
89108,43097
89109,46883
89110,43621
89111,31576
89112,48826
89113,62132
89114,29631
89115,34197
89116,32881
89117,54104
89118,50894
89119,31576
89120,51420
89121,37098
89122,45031
89123,61006
89124,81875
89125,23522
89126,44269
89127,29631
89128,52603
89129,65847
89130,62617
89131,79324
89132,31576
89133,52603
89134,63725
89135,84703
89136,31576
89137,75811
89138,105155
89139,69933
89140,31576
89141,81739
89142,48826
89143,79353
89144,75811
89145,55493
89146,44269
89147,52877
89148,62860
89149,64509
89150,44269
89151,44269
89152,41501
89153,32293
89154,31576
89155,29631
89156,44398
89157,31576
89158,46883
89159,31576
89160,37098
89161,
89162,37098
89163,54104
89164,54104
89165,34197
89166,75714
89169,30507
89170,31576
89173,36706
89177,29631
89178,76122
89179,79718
89180,36706
89183,63196
89185,32881
89191,
89193,31576
89195,31576
89199,31576
89301,58171
89310,45719
89311,76136
89314,47500
89315,58171
89316,61250
89317,56198
89318,51845
89319,63393
89402,
89403,55248
89404,
89405,
89406,45429
89407,45429
89408,51709
89409,
89410,58937
89411,134838
89412,43041
89413,94464
89414,49327
89415,39253
89418,73494
89419,42239
89420,
89421,23477
89422,
89423,70282
89424,27250
89425,52679
89426,35471
89427,29079
89428,
89429,41075
89430,
89431,39523
89432,39523
89433,46223
89434,54622
89435,79012
89436,79012
89438,
89439,61071
89440,66781
89441,81107
89442,40183
89444,48750
89445,69621
89446,
89447,40690
89448,79675
89449,52365
89450,101111
89451,77687
89452,77687
89460,53652
89496,45429
89501,24030
89502,35606
89503,42471
89504,24030
89505,24030
89506,55412
89507,42471
89508,67423
89509,52376
89510,61563
89511,86506
89512,30236
89513,42471
89515,35606
89519,101587
89520,42471
89521,81157
89523,66007
89533,66007
89555,35606
89557,42471
89570,35606
89595,35606
89599,55412
89701,47085
89702,
89703,66494
89704,89607
89705,59806
89706,40355
89711,47085
89712,47085
89713,47085
89714,47085
89721,47085
89801,77433
89802,77433
89803,77433
89815,91883
89820,80417
89821,83828
89822,74868
89823,108603
89825,26979
89826,
89828,140523
89830,
89831,
89832,34792
89833,43958
89834,26652
89835,51912
89883,45714
90001,34323
90002,32520
90003,31878
90004,43180
90005,31485
90006,31993
90007,22485
90008,36134
90009,81058
90010,47569
90011,31684
90012,32712
90013,22058
90014,23580
90015,30463
90016,41140
90017,25143
90018,35696
90019,47518
90020,40353
90021,12370
90022,40650
90023,37472
90024,57210
90025,72653
90026,51568
90027,52922
90028,35729
90029,35132
90030,32712
90031,36801
90032,45218
90033,29499
90034,60965
90035,74667
90036,71917
90037,27129
90038,35739
90039,77361
90040,41897
90041,68457
90042,51444
90043,41449
90044,30288
90045,81058
90046,61157
90047,40913
90048,83672
90049,117007
90050,51444
90051,32712
90052,34323
90053,32712
90054,32712
90055,25143
90056,74959
90057,29332
90058,15224
90059,35061
90060,32712
90061,36094
90062,37293
90063,41267
90064,92626
90065,54796
90066,72004
90067,120208
90068,76485
90069,82237
90070,47569
90071,
90072,35729
90073,
90074,
90075,40353
90076,40353
90077,178194
90078,35729
90079,
90080,81058
90081,25143
90082,27129
90083,81058
90084,25143
90086,32712
90087,32712
90088,25143
90089,
90090,
90091,41897
90093,35729
90094,121087
90095,
90096,25143
90099,34323
90189,81058
90201,38244
90202,38244
90209,146250
90210,146250
90211,73659
90212,100183
90213,146250
90220,50938
90221,43304
90222,37730
90223,50938
90224,43304
90230,73469
90231,73469
90232,80222
90233,73469
90239,61151
90240,76748
90241,61151
90242,60732
90245,91623
90247,44824
90248,55368
90249,53783
90250,47076
90251,47076
90254,121345
90255,37108
90260,55666
90261,55666
90262,43952
90263,
90264,126227
90265,126227
90266,144868
90267,144868
90270,36717
90272,168225
90274,158673
90275,120553
90277,99358
90278,106102
90280,45522
90290,104392
90291,82467
90293,85561
90294,82467
90296,85561
90301,40799
90302,43494
90303,40632
90304,38374
90305,66114
90306,40799
90307,40799
90308,40799
90309,43494
90310,40632
90311,121087
90312,121087
90401,67022
90402,140612
90403,85870
90404,73042
90405,83034
90406,67022
90407,67022
90408,85870
90409,83034
90410,67022
90411,67022
90501,62590
90502,67225
90503,78290
90504,75036
90505,84450
90506,
90507,62590
90508,62590
90509,78290
90510,78290
90601,69011
90602,49946
90603,92982
90604,64653
90605,67019
90606,63189
90607,67019
90608,69011
90609,92982
90610,63189
90620,83524
90621,54670
90622,83524
90623,83857
90624,54670
90630,84421
90631,69425
90632,69425
90633,82603
90637,81013
90638,81013
90639,81013
90640,47598
90650,61050
90651,61050
90652,61050
90660,57166
90661,57166
90662,57166
90670,61071
90671,61071
90680,50293
90701,58849
90702,58849
90703,94752
90704,61905
90706,50704
90707,50704
90710,55176
90711,84109
90712,84109
90713,89171
90714,84109
90715,66239
90716,35778
90717,59791
90720,96290
90721,96290
90723,46364
90731,48697
90732,86594
90733,48697
90734,120553
90740,59875
90742,76667
90743,109028
90744,42112
90745,71813
90746,80175
90747,
90748,42112
90749,71813
90755,70357
90801,45689
90802,45689
90803,78406
90804,46790
90805,45878
90806,47034
90807,72401
90808,97500
90809,70357
90810,51271
90813,31775
90814,61093
90815,79809
90822,
90831,
90832,
90833,
90834,
90835,
90840,79809
90842,72401
90844,45689
90846,97500
90847,72401
90848,72401
90853,78406
90895,51271
90899,
91001,89906
91003,89906
91006,90829
91007,75353
91008,102917
91009,63090
91010,63090
91011,158281
91012,158281
91016,67868
91017,67868
91020,70014
91021,70014
91023,59027
91024,95256
91025,95256
91030,84683
91031,84683
91040,70841
91041,70841
91042,51461
91043,51461
91046,20417
91066,90829
91077,75353
91101,61473
91102,62697
91103,62697
91104,70208
91105,107284
91106,75160
91107,84663
91108,141739
91109,62697
91110,62697
91114,70208
91115,107284
91116,75160
91117,84663
91118,141739
91121,84663
91123,107284
91124,62697
91125,75160
91126,75160
91129,107284
91182,61473
91184,107284
91185,51867
91188,61473
91189,107284
91199,61473
91201,54603
91202,62104
91203,48849
91204,41586
91205,38138
91206,53911
91207,86190
91208,111563
91209,38138
91210,160132
91214,91255
91221,54603
91222,62104
91224,91255
91225,38138
91226,53911
91301,115125
91302,120288
91303,48238
91304,62690
91305,48238
91306,62748
91307,103161
91308,103161
91309,48238
91310,102744
91311,80792
91313,80792
91316,66128
91319,109810
91320,109810
91321,62237
91322,62237
91324,63368
91325,60593
91326,101656
91327,101656
91328,60593
91329,58285
91330,
91331,53714
91333,53714
91334,53714
91335,51263
91337,51263
91340,55463
91341,55463
91342,63895
91343,58285
91344,81335
91345,65818
91346,65818
91350,101695
91351,70663
91352,51047
91353,51047
91354,116009
91355,89889
91356,68817
91357,68817
91358,90459
91359,103894
91360,90459
91361,109966
91362,103894
91364,96635
91365,96635
91367,80751
91371,
91372,120288
91376,115125
91377,121348
91380,89889
91381,117835
91382,117835
91383,89889
91384,102744
91385,89889
91386,101695
91387,84930
91390,108391
91392,63895
91393,58285
91394,81335
91395,65818
91396,62748
91401,49153
91402,39095
91403,83241
91404,47126
91405,39472
91406,49764
91407,47126
91408,47126
91409,49764
91410,49764
91411,47126
91412,39095
91413,83241
91416,66128
91423,81753
91426,66128
91436,137683
91470,49764
91482,49764
91495,83241
91496,83241
91499,39472
91501,61048
91502,40083
91503,40083
91504,74006
91505,80389
91506,73661
91507,80389
91508,74006
91510,80389
91521,73661
91522,80389
91523,80389
91526,80389
91601,50275
91602,72417
91603,50275
91604,94583
91605,44913
91606,42273
91607,56096
91608,
91609,42273
91610,72417
91611,42273
91612,42273
91614,94583
91615,44913
91616,42273
91617,56096
91618,
91701,83426
91702,59027
91706,53693
91708,82833
91709,97222
91710,72969
91711,94509
91714,79280
91715,79280
91716,79280
91722,69708
91723,60053
91724,80797
91729,63567
91730,63567
91731,34554
91732,44421
91733,40841
91734,34554
91735,34554
91737,99333
91739,100336
91740,68487
91741,88612
91743,65154
91744,60784
91745,79280
91746,61357
91747,60784
91748,61740
91749,79280
91750,78375
91752,64960
91754,58833
91755,48350
91756,58833
91758,65154
91759,56250
91761,65154
91762,50309
91763,50573
91764,50728
91765,90690
91766,50412
91767,52184
91768,46964
91769,46964
91770,46862
91771,46862
91772,46862
91773,78799
91775,79637
91776,49443
91778,49443
91780,62461
91784,102209
91785,51651
91786,51651
91788,93231
91789,93231
91790,72746
91791,73917
91792,67843
91793,72746
91801,51867
91802,51867
91803,57380
91804,51867
91896,51867
91899,51867
91901,81603
91902,90184
91903,81603
91905,31051
91906,49000
91908,90184
91909,51383
91910,55492
91911,51383
91912,55492
91913,83693
91914,124578
91915,104170
91916,84076
91917,76065
91921,104170
91931,24083
91932,48010
91933,48010
91934,25354
91935,100976
91941,71197
91942,55753
91943,55753
91944,55753
91945,59025
91946,59025
91948,
91950,41867
91951,41867
91962,100302
91963,42563
91976,58937
91977,58937
91978,61508
91979,58937
91980,
91987,76065
92003,71128
92004,33487
92007,98264
92008,77802
92009,112189
92010,97770
92011,105049
92013,105049
92014,120882
92018,77802
92019,74400
92020,50617
92021,48569
92022,50617
92023,101096
92024,101096
92025,50774
92026,59539
92027,56250
92028,60196
92029,86250
92030,56250
92033,50774
92036,45156
92037,102297
92038,102297
92039,102297
92040,66960
92046,50774
92049,53519
92051,53519
92052,53519
92054,53519
92055,
92056,63109
92057,63473
92058,43855
92059,66288
92060,
92061,52500
92064,98942
92065,79169
92066,51023
92067,133355
92068,43855
92069,59770
92070,43447
92071,77712
92072,77712
92074,98942
92075,99688
92078,65686
92079,59770
92081,60682
92082,76530
92083,52123
92084,56501
92085,52123
92086,37083
92088,60196
92091,145705
92092,102297
92093,102297
92096,65686
92101,57209
92102,42464
92103,72200
92104,52029
92105,37908
92106,83288
92107,73088
92108,65586
92109,71098
92110,61310
92111,60134
92112,57209
92113,31001
92114,58036
92115,46994
92116,60362
92117,66297
92118,92413
92119,74507
92120,85275
92121,101906
92122,73756
92123,72245
92124,82037
92126,90006
92127,117150
92128,96026
92129,115260
92130,136855
92131,120584
92132,
92134,
92135,
92136,31001
92137,61310
92138,61310
92139,57442
92140,
92142,82037
92143,37166
92145,202563
92147,
92149,57442
92150,96026
92152,83288
92153,61618
92154,61618
92155,
92158,61618
92159,74507
92160,85275
92161,102297
92163,72200
92165,37908
92166,83288
92167,73088
92168,65586
92169,71098
92170,31001
92171,60134
92172,115260
92173,37166
92174,42464
92175,46994
92176,60362
92177,66297
92178,92413
92179,61618
92182,46994
92186,61310
92187,57209
92190,85275
92191,90006
92192,73756
92193,72245
92195,46994
92196,90006
92197,96026
92198,96026
92199,96026
92201,42453
92202,42453
92203,65947
92210,96201
92211,58274
92220,40907
92222,
92223,65766
92225,39314
92226,39314
92227,41611
92230,34018
92231,34379
92232,34379
92233,35208
92234,41743
92235,41743
92236,36300
92239,57768
92240,35393
92241,32629
92242,29911
92243,42476
92244,42476
92247,72203
92248,72203
92249,52886
92250,36500
92251,82901
92252,35449
92253,72203
92254,27492
92255,51426
92256,35405
92257,18299
92258,
92259,31136
92260,51426
92261,51426
92262,46162
92263,46162
92264,45166
92266,25119
92267,
92268,37875
92270,66083
92273,25000
92274,28960
92275,30750
92276,43308
92277,37613
92278,65547
92280,
92281,33380
92282,35417
92283,29514
92284,40333
92285,30963
92286,40333
92301,29715
92304,
92305,38095
92307,55044
92308,42389
92309,37609
92310,49279
92311,42138
92312,42138
92313,64305
92314,50916
92315,47095
92316,50310
92317,68229
92318,57610
92320,45928
92321,70272
92322,35500
92323,
92324,45325
92325,50518
92327,35694
92328,31250
92329,50980
92331,43444
92332,
92333,27222
92334,43444
92335,43444
92336,85027
92337,72655
92338,
92339,62950
92340,43700
92341,
92342,70329
92344,72369
92345,43700
92346,60265
92347,49000
92350,57610
92352,68229
92354,57610
92356,31821
92357,57610
92358,49861
92359,54437
92363,33520
92364,
92365,58031
92366,
92368,33618
92369,60265
92371,50980
92372,53306
92373,61947
92374,66035
92375,61947
92376,47479
92377,74877
92378,72596
92382,61800
92384,
92385,48864
92386,29063
92389,
92391,50492
92392,56385
92393,40735
92394,46267
92395,40735
92397,59184
92398,39500
92399,56586
92401,16607
92402,16607
92403,16607
92404,39500
92405,37141
92406,37141
92407,54057
92408,33236
92410,26168
92411,34462
92413,39500
92415,16607
92418,16607
92423,33236
92427,54057
92501,52041
92502,52041
92503,58627
92504,58711
92505,59187
92506,81531
92507,42957
92508,101788
92509,60600
92513,58627
92514,58711
92515,58627
92516,81531
92517,42957
92518,69559
92519,60600
92521,42957
92522,52041
92530,49578
92531,49578
92532,82784
92536,51161
92539,35690
92543,28888
92544,44841
92545,43597
92546,28888
92548,38415
92549,59500
92551,52444
92552,45402
92553,45402
92554,45402
92555,75114
92556,45402
92557,64257
92561,78565
92562,77207
92563,82686
92564,77207
92567,56447
92570,46279
92571,53204
92572,46279
92581,40790
92582,60170
92583,40790
92584,79778
92585,62113
92586,34781
92587,69176
92589,75121
92590,61328
92591,75121
92592,93158
92593,61328
92595,64988
92596,89589
92599,53204
92602,105612
92603,114606
92604,94201
92605,73604
92606,91250
92607,97059
92609,82899
92610,121861
92612,74525
92614,92438
92615,91637
92616,74525
92617,40305
92618,100100
92619,100100
92620,98830
92623,92438
92624,82328
92625,135266
92626,80951
92627,62115
92628,80951
92629,84974
92630,82899
92637,39223
92646,91637
92647,73604
92648,89089
92649,90534
92650,100100
92651,103191
92652,103191
92653,94074
92654,94074
92655,43278
92656,102289
92657,195051
92658,117263
92659,94938
92660,117263
92661,102167
92662,97206
92663,94938
92672,75561
92673,136776
92674,75561
92675,80120
92676,100919
92677,97059
92678,82386
92679,153531
92683,55224
92684,55224
92685,55224
92688,99342
92690,106797
92691,100956
92692,106797
92693,80120
92694,145148
92697,40305
92698,74525
92701,39348
92702,39348
92703,50692
92704,60867
92705,87782
92706,58623
92707,61348
92708,83860
92711,39348
92712,39348
92728,83860
92735,87782
92780,66306
92781,66306
92782,100024
92799,60867
92801,50423
92802,51913
92803,50423
92804,53733
92805,56636
92806,64227
92807,99698
92808,113703
92809,99698
92811,81137
92812,51913
92814,53733
92815,51913
92816,64227
92817,99698
92821,82603
92822,82603
92823,132333
92825,56636
92831,61050
92832,58274
92833,67752
92834,61050
92835,94332
92836,58274
92837,67752
92838,94332
92840,62420
92841,55267
92842,62420
92843,53489
92844,50444
92845,94451
92846,94451
92850,50423
92856,65460
92857,89016
92859,91904
92860,87586
92861,131750
92862,91904
92863,82347
92864,82347
92865,89016
92866,65460
92867,82347
92868,61404
92869,91904
92870,81137
92871,81137
92877,92853
92878,68417
92879,61888
92880,97225
92881,92853
92882,68417
92883,93638
92885,112204
92886,112204
92887,129768
92899,99698
93001,61994
93002,61994
93003,71806
93004,76388
93005,71806
93006,71806
93007,71806
93009,71806
93010,87206
93011,87206
93012,95981
93013,73402
93014,73402
93015,56266
93016,56266
93020,100048
93021,100048
93022,74600
93023,70964
93024,70964
93030,58524
93031,62348
93032,62348
93033,55669
93034,55669
93035,79748
93036,62348
93040,46339
93041,58291
93042,
93043,
93044,58291
93060,52939
93061,52939
93062,94921
93063,85666
93064,
93065,94921
93066,92202
93067,70000
93094,94921
93099,85666
93101,53730
93102,53730
93103,71667
93105,89127
93106,60239
93107,60239
93108,131311
93109,96394
93110,78540
93111,102644
93116,60239
93117,60239
93118,60239
93120,53730
93121,53730
93130,89127
93140,71667
93150,131311
93160,102644
93190,53730
93199,60239
93201,31979
93202,43990
93203,37012
93204,35103
93205,26004
93206,40116
93207,38750
93208,150284
93210,51026
93212,35149
93215,36949
93216,36949
93218,30288
93219,23799
93220,
93221,48211
93222,41847
93223,33689
93224,50938
93225,39418
93226,36923
93227,48336
93230,51209
93232,51209
93234,26321
93235,31611
93237,58750
93238,58190
93239,
93240,30434
93241,32236
93242,40364
93243,
93244,47500
93245,50723
93246,50723
93247,34710
93249,32167
93250,35092
93251,43750
93252,36328
93254,43594
93255,24583
93256,28533
93257,39284
93258,21985
93260,35625
93261,29455
93262,
93263,40706
93265,58194
93266,30625
93267,35944
93268,44379
93270,36288
93271,58750
93272,35867
93274,46509
93275,46509
93276,35833
93277,52717
93278,52717
93279,52717
93280,39505
93282,46509
93283,30701
93285,42396
93286,40851
93287,66397
93290,52717
93291,48336
93292,50132
93301,33665
93302,43538
93303,43538
93304,34904
93305,29894
93306,52198
93307,34774
93308,43538
93309,48481
93311,89521
93312,92031
93313,69681
93314,103194
93380,43538
93383,69681
93384,34904
93385,34904
93386,52198
93387,34904
93388,43538
93389,48481
93390,89521
93401,56617
93402,69176
93403,43128
93405,43128
93406,43128
93407,43128
93408,56617
93409,43128
93410,
93412,69176
93420,73220
93421,73220
93422,71002
93423,71002
93424,83750
93426,66250
93427,71736
93428,59684
93429,71607
93430,57788
93432,82917
93433,58895
93434,41907
93435,57788
93436,53810
93437,62018
93438,53810
93440,60909
93441,95179
93442,54807
93443,54807
93444,75041
93445,54155
93446,66242
93447,66242
93448,75978
93449,75978
93450,42813
93451,60605
93452,77857
93453,50625
93454,53637
93455,74538
93456,53637
93457,74538
93458,45801
93460,90772
93461,58380
93463,71607
93464,71607
93465,75394
93475,54155
93483,58895
93501,34261
93502,34261
93504,48971
93505,48971
93510,91196
93512,38333
93513,54135
93514,51456
93515,51456
93516,29896
93517,51563
93518,24886
93519,
93522,
93523,54826
93524,
93526,55750
93527,54593
93528,
93529,50298
93530,
93531,72891
93532,58438
93534,36034
93535,42266
93536,71268
93539,36034
93541,91280
93542,68750
93543,44985
93544,46200
93545,36736
93546,62670
93549,68750
93550,36988
93551,84000
93552,56971
93553,54741
93554,26314
93555,60318
93556,60318
93558,25964
93560,59754
93561,63996
93562,38438
93563,74250
93581,63996
93584,36034
93586,71268
93590,36988
93591,41080
93592,
93596,29896
93599,36988
93601,58362
93602,54375
93603,65565
93604,62143
93605,84306
93606,31042
93607,47300
93608,33750
93609,38958
93610,37406
93611,78928
93612,40393
93613,40393
93614,55490
93615,30951
93616,30806
93618,38576
93619,108353
93620,36937
93621,
93622,40464
93623,102928
93624,33833
93625,44388
93626,82419
93627,
93628,
93630,40654
93631,61163
93633,
93634,
93635,45714
93636,76349
93637,49632
93638,36709
93639,36709
93640,26438
93641,
93642,
93643,52356
93644,44703
93645,94276
93646,27726
93647,30423
93648,31008
93649,46354
93650,36042
93651,79267
93652,33824
93653,57083
93654,46354
93656,47300
93657,50560
93660,26645
93661,36937
93662,41313
93664,79583
93665,34958
93666,25714
93667,56875
93668,35703
93669,33576
93670,30951
93673,31094
93675,63922
93701,19080
93702,25210
93703,26629
93704,50054
93705,32639
93706,29003
93707,19145
93708,19145
93709,19145
93710,43598
93711,67949
93712,19145
93714,19145
93715,19145
93716,19145
93717,19145
93718,19145
93720,78357
93721,19145
93722,53571
93723,69625
93724,19145
93725,38098
93726,32018
93727,48388
93728,31478
93729,78357
93730,118472
93737,48388
93740,43598
93741,50054
93744,31478
93745,38098
93747,48388
93750,25210
93755,50054
93760,19145
93761,19080
93764,19145
93765,67949
93771,29003
93772,29003
93773,29003
93774,29003
93775,29003
93776,29003
93777,29003
93778,29003
93779,29003
93786,29003
93790,32639
93791,32639
93792,32639
93793,32639
93794,32639
93844,48388
93888,48388
93901,55129
93902,55129
93905,44370
93906,58278
93907,67242
93908,119897
93912,67242
93915,44370
93920,59219
93921,81875
93922,91863
93923,91863
93924,94866
93925,61620
93926,52003
93927,47733
93928,
93930,43353
93932,36250
93933,58161
93940,72976
93942,72976
93943,
93944,72976
93950,81486
93953,104531
93954,46250
93955,53311
93960,54022
93962,89250
94002,119530
94005,91127
94010,125768
94011,125768
94014,75658
94015,81956
94016,75658
94017,81956
94018,107265
94019,107265
94020,93472
94021,
94022,194014
94023,194014
94024,204534
94025,131854
94026,131854
94027,243542
94028,229554
94030,98709
94035,105030
94037,101410
94038,94423
94039,105030
94040,115600
94041,101780
94042,101780
94043,105030
94044,103545
94060,43611
94061,89578
94062,135808
94063,60434
94064,60434
94065,145518
94066,89008
94070,135030
94074,153043
94080,85204
94083,85204
94085,101051
94086,104449
94087,129668
94088,101051
94089,94903
94102,29456
94103,46140
94104,51500
94105,195165
94107,129152
94108,46218
94109,71043
94110,97563
94111,104083
94112,77388
94114,131442
94115,97090
94116,91930
94117,122266
94118,94197
94119,195165
94120,51500
94121,77280
94122,97091
94123,130589
94124,53322
94125,
94126,104083
94127,138381
94128,
94129,174564
94130,49271
94131,111083
94132,68711
94133,55098
94134,66925
94137,51500
94139,51500
94140,71043
94141,46140
94142,46140
94143,111083
94144,94197
94145,51500
94146,131442
94147,130589
94151,195165
94158,102237
94159,94197
94160,53322
94161,104083
94163,51500
94164,71043
94172,97091
94177,195165
94188,53322
94203,31409
94204,29870
94205,39294
94206,39294
94207,31409
94208,31409
94209,31409
94211,31409
94229,31409
94230,39294
94232,68085
94234,31409
94235,31409
94236,31409
94237,31409
94239,68085
94240,38538
94244,31409
94245,31409
94247,39294
94248,31409
94249,54777
94250,31409
94252,31409
94254,39294
94256,39294
94257,38538
94258,31409
94259,68085
94261,31409
94262,39294
94263,31409
94267,29870
94268,31409
94269,31409
94271,31409
94273,31409
94274,31409
94277,31409
94278,31409
94279,31409
94280,47405
94282,39294
94283,39294
94284,68085
94285,68085
94286,68085
94287,31409
94288,31409
94289,31409
94290,68085
94291,68085
94293,68085
94294,68085
94295,31409
94296,31409
94297,68085
94298,31409
94299,31409
94301,135427
94302,91866
94303,91866
94304,105320
94305,53173
94306,119157
94309,53173
94401,76361
94402,128163
94403,103612
94404,126618
94497,103612
94501,76787
94502,115765
94503,83627
94505,106068
94506,175947
94507,172414
94508,68176
94509,55022
94510,87569
94511,35814
94512,
94513,93951
94514,54348
94515,64505
94516,89000
94517,128398
94518,78301
94519,74351
94520,51096
94521,88339
94522,51096
94523,94042
94524,51096
94525,78750
94526,138287
94527,51096
94528,
94529,51096
94530,91052
94531,90126
94533,57316
94534,98485
94535,54692
94536,102450
94537,102450
94538,94193
94539,152402
94540,62660
94541,63801
94542,99647
94543,63801
94544,62660
94545,81125
94546,78556
94547,102993
94548,72059
94549,147368
94550,109793
94551,101326
94552,131108
94553,84638
94555,124947
94556,136771
94557,62660
94558,77299
94559,65891
94560,91965
94561,81910
94562,84375
94563,174526
94564,73861
94565,60020
94566,129064
94567,56406
94568,126054
94569,136875
94570,136771
94571,54852
94572,70227
94573,
94574,84375
94575,
94576,
94577,65009
94578,50838
94579,73771
94580,80188
94581,77299
94582,140210
94583,129182
94585,70491
94586,91932
94587,91629
94588,130888
94589,57316
94590,41530
94591,73897
94592,110648
94595,62374
94596,82869
94597,93927
94598,125089
94599,72245
94601,41918
94602,72850
94603,44294
94604,35977
94605,62061
94606,43314
94607,35360
94608,61069
94609,67827
94610,83052
94611,115065
94612,35977
94613,
94614,31027
94615,35360
94617,35360
94618,139570
94619,79225
94620,41918
94621,31027
94622,65009
94623,35360
94624,44294
94649,35977
94659,35977
94660,35360
94661,115065
94662,61069
94666,35977
94701,26173
94702,67280
94703,68842
94704,26173
94705,105461
94706,86043
94707,140711
94708,147837
94709,63701
94710,63080
94712,26173
94720,
94801,43393
94802,43393
94803,78759
94804,51276
94805,72009
94806,52698
94807,43393
94808,51276
94820,78759
94850,
94901,82231
94903,92552
94904,111845
94912,92552
94913,92552
94914,92552
94915,82231
94920,155710
94922,42644
94923,106250
94924,66650
94925,125915
94926,60344
94927,60344
94928,60344
94929,77857
94930,99338
94931,64353
94933,76393
94937,54353
94938,103854
94939,99844
94940,
94941,131703
94942,131703
94945,90685
94946,108750
94947,88119
94948,88119
94949,78568
94950,68846
94951,91333
94952,75628
94953,75628
94954,83713
94955,75628
94956,38021
94957,250000
94960,112045
94963,91806
94964,107167
94965,102415
94966,102415
94970,109412
94971,81842
94972,
94973,90824
94974,107167
94975,75628
94976,125915
94977,99844
94978,99338
94979,112045
94998,88119
94999,83713
95001,90694
95002,74516
95003,90694
95004,93056
95005,70833
95006,73963
95007,
95008,102556
95009,102556
95010,74146
95011,102556
95012,52132
95013,50521
95014,141917
95015,141917
95017,67321
95018,81811
95019,34323
95020,86261
95021,86261
95023,76965
95024,76965
95026,139688
95030,171688
95031,171688
95032,124298
95033,139688
95035,103545
95036,103545
95037,100305
95038,100305
95039,41944
95041,
95042,161817
95043,64167
95044,139688
95045,53889
95046,109353
95050,80324
95051,106527
95052,80324
95053,
95054,132538
95055,106527
95056,132538
95060,62145
95061,62145
95062,63492
95063,63492
95064,40972
95065,92336
95066,108581
95067,108581
95070,169986
95071,169986
95073,81392
95075,64444
95076,58271
95077,58271
95101,108246
95103,96711
95106,96711
95108,96711
95109,96711
95110,69623
95111,61630
95112,56495
95113,96711
95115,96711
95116,51399
95117,71841
95118,97513
95119,115588
95120,161817
95121,88877
95122,62595
95123,97178
95124,117627
95125,106995
95126,77734
95127,78362
95128,76894
95129,119032
95130,98179
95131,108246
95132,99163
95133,73141
95134,126515
95135,129923
95136,87774
95138,152284
95139,120177
95140,
95141,100305
95148,113028
95150,108246
95151,62595
95152,99163
95153,97178
95154,117627
95155,106995
95156,51399
95157,71841
95158,97513
95159,76894
95160,161817
95161,108246
95164,126515
95170,119032
95172,96711
95173,62595
95190,56495
95191,77734
95192,56495
95193,97178
95194,69623
95196,69623
95201,42991
95202,14758
95203,35719
95204,44306
95205,33269
95206,42328
95207,39219
95208,44306
95209,72461
95210,37689
95211,
95212,77928
95213,42991
95215,42991
95219,76582
95220,61486
95221,48724
95222,48724
95223,53333
95224,19357
95225,56367
95226,
95227,83900
95228,71786
95229,45648
95230,47865
95231,35833
95232,
95233,51875
95234,
95236,67769
95237,52450
95240,43364
95241,43364
95242,64899
95245,58125
95246,37018
95247,45648
95248,28194
95249,40532
95251,50278
95252,64918
95253,43364
95254,118966
95255,33531
95257,36548
95258,75466
95267,39219
95269,39219
95296,42991
95297,44306
95301,51340
95303,38393
95304,85890
95305,
95306,52188
95307,50051
95309,50833
95310,41417
95311,45682
95312,41875
95313,42358
95315,48025
95316,60233
95317,34643
95318,96696
